2023-06-01,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,0,0,1
2023-06-02,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,0,0,1
2023-06-05,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,0,0,1
2023-06-06,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,0,0,1
2023-06-07,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,0,0,1
2023-06-08,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,0,0,1
2023-06-09,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,0,0,1
2023-06-12,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,0,0,1
2023-06-13,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,1,0,0
2023-06-14,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,0,0,1
2023-06-15,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,1,0,0
2023-06-16,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,1,0,0
2023-06-20,437.18,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,0,0,1
2023-06-21,434.94,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,0,0,1
2023-06-22,436.51,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,0,0,1
2023-06-23,433.21,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,452.18,0,0,1
2023-06-26,431.44,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,452.18,454.20,0,0,1
2023-06-27,436.17,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,452.18,454.20,455.44,0,0,1
2023-06-28,436.39,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,452.18,454.20,455.44,455.51,0,0,1
2023-06-29,438.11,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,452.18,454.20,455.44,455.51,452.49,0,0,1
2023-06-30,443.28,443.79,443.13,439.66,438.55,439.66,442.46,446.02,449.56,449.28,450.84,454.19,455.20,452.18,452.18,454.20,455.44,455.51,452.49,456.92,1,0,0
