2023-03-01,394.74,397.81,404.19,404.47,398.27,398.92,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,0,0,1
2023-03-02,397.81,404.19,404.47,398.27,398.92,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,0,0,1
2023-03-03,404.19,404.47,398.27,398.92,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,0,0,1
2023-03-06,404.47,398.27,398.92,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,0,0,1
2023-03-07,398.27,398.92,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,0,1,0
2023-03-08,398.92,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,0,0,1
2023-03-09,391.56,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,0,0,1
2023-03-10,385.91,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,0,0,1
2023-03-13,385.36,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,0,0,1
2023-03-14,391.73,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,0,1,0
2023-03-15,389.28,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,0,0,1
2023-03-16,396.11,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,0,0,1
2023-03-17,389.99,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,0,0,1
2023-03-20,393.74,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,0,0,1
2023-03-21,398.91,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,0,0,1
2023-03-22,392.11,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,0,0,1
2023-03-23,393.17,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,0,0,1
2023-03-24,395.75,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,412.20,0,0,1
2023-03-27,396.49,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,412.20,412.63,0,0,1
2023-03-28,395.60,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,412.20,412.63,406.08,0,0,1
2023-03-29,401.35,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,412.20,412.63,406.08,404.36,0,0,1
2023-03-30,403.70,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,412.20,412.63,406.08,404.36,412.41,0,0,1
2023-03-31,409.39,410.95,408.67,407.60,409.19,409.61,409.72,408.05,413.47,412.46,413.94,414.21,414.14,411.88,412.20,412.63,406.08,404.36,412.41,415.93,0,0,1
