2023-08-01,456.48,450.13,448.84,446.81,450.71,448.75,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,0,0,1
2023-08-02,450.13,448.84,446.81,450.71,448.75,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,1,0,0
2023-08-03,448.84,446.81,450.71,448.75,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,0,0,1
2023-08-04,446.81,450.71,448.75,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,1,0,0
2023-08-07,450.71,448.75,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,0,0,1
2023-08-08,448.75,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,0,0,1
2023-08-09,445.75,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,0,0,1
2023-08-10,445.91,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,1,0,0
2023-08-11,445.65,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,0,0,1
2023-08-14,448.11,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,0,0,1
2023-08-15,442.89,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,0,0,1
2023-08-16,439.64,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,0,0,1
2023-08-17,436.29,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,0,1,0
2023-08-18,436.50,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,0,0,1
2023-08-21,439.34,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,0,0,1
2023-08-22,438.15,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,0,0,1
2023-08-23,443.03,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,0,0,1
2023-08-24,436.89,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,431.39,0,1,0
2023-08-25,439.97,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,431.39,430.42,0,0,1
2023-08-28,442.76,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,431.39,430.42,432.23,0,0,1
2023-08-29,449.16,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,431.39,430.42,432.23,425.88,0,0,1
2023-08-30,451.01,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,431.39,430.42,432.23,425.88,426.05,0,0,1
2023-08-31,450.35,451.19,449.24,446.22,444.85,445.52,448.45,445.99,446.51,450.36,443.37,443.63,442.71,438.64,431.39,430.42,432.23,425.88,426.05,428.52,0,0,1
