2023-05-01,415.51,410.84,408.02,405.13,412.63,412.74,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,0,0,1
2023-05-02,410.84,408.02,405.13,412.63,412.74,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,0,0,1
2023-05-03,408.02,405.13,412.63,412.74,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,0,0,1
2023-05-04,405.13,412.63,412.74,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,0,0,1
2023-05-05,412.63,412.74,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,0,0,1
2023-05-08,412.74,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,0,0,1
2023-05-09,410.93,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,0,0,1
2023-05-10,412.85,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,1,0,0
2023-05-11,412.13,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,0,0,1
2023-05-12,411.59,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,0,0,1
2023-05-15,413.01,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,0,0,1
2023-05-16,410.25,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,0,0,1
2023-05-17,415.23,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,1,0,0
2023-05-18,419.23,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,0,0,1
2023-05-19,418.62,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,0,0,1
2023-05-22,418.79,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,0,0,1
2023-05-23,414.09,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,1,0,0
2023-05-24,411.09,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,0,0,1
2023-05-25,414.65,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,0,0,1
2023-05-26,420.02,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,1,0,0
2023-05-30,420.18,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,0,0,1
2023-05-31,417.85,421.82,427.92,427.10,428.03,426.55,429.13,429.90,433.80,436.66,437.18,442.60,439.46,437.18,434.94,436.51,433.21,431.44,436.17,436.39,1,0,0
